COUNTRY,INDUSTRY,CN1_26,CN1_27,CN2_26,CN2_27,USA_26,USA_27,CHN_26,CHN_27
PRT,26,31.46150937,6.020219641,25.81081796,1.326289468,3.47709405,0.779029021,57.27232733,7.346509109
PRT,27,4.563965418,16.63619074,3.744247589,3.665049763,1.088768386,3.780091698,8.308213007,20.3012405
PRT,28,0.545095351,0.633085971,0.447192686,0.139472529,0.192448766,1.027135826,0.992288037,0.7725585
PRT,29,7.042032438,5.359700255,5.777237678,1.180773198,0.769896586,0.376103451,12.81927012,6.540473453
PRT,30,0.006158768,0.007211409,0.005052613,0.001588716,0.003369448,0.003175557,0.011211381,0.008800125
PRT,61,0.047072105,0.036030323,0.038617649,0.00793769,0.00565549,0.003802863,0.085689754,0.043968013
PRT,68,0.001457297,0.001218304,0.001195557,0.000268399,0.007668115,0.001997365,0.002652854,0.001486703
PRT,84,0.012623894,0.010279185,0.01035656,0.002264564,0.026829286,0.01137013,0.022980454,0.012543749
PRT,85,0.007204059,0.005171494,0.005910163,0.00113931,0.024586816,0.00811456,0.013114222,0.006310804
PRT,01T03,0.042576437,0.037701502,0.034929432,0.008305861,0.00948443,0.011466632,0.077505869,0.046007363
PRT,05T06,0,0,0,0,0,0,0,0
PRT,07T08,0.124670971,0.813512437,0.102279255,0.17922153,0.009524051,0.031966322,0.226950226,0.992733967
PRT,10T12,0.070361289,0.070530527,0.057723945,0.015538286,0.019209934,0.019799143,0.128085234,0.086068813
PRT,13T15,0.733525625,0.784211662,0.601779659,0.172766399,0.31703703,0.136630748,1.335305284,0.956978061
PRT,17T18,1.058448963,1.617317217,0.868344655,0.356304407,0.431509364,0.845558002,1.926793618,1.973621624
PRT,20T21,0.709714553,1.262099391,0.58224521,0.27804785,0.42990106,0.357863848,1.291959763,1.540147241
PRT,31T33,0.613376652,0.451431357,0.503210222,0.099452958,0.125066752,0.104940799,1.116586874,0.550884315
PRT,35T39,0.077133565,0.123007289,0.063279876,0.027099222,0.025129803,0.03187832,0.140413441,0.150106511
PRT,41T43,0.03379383,0.053905956,0.027724239,0.011875796,0.021968275,0.056951861,0.061518069,0.065781752
PRT,45T47,8.547917534,4.960194753,7.012656031,1.092759808,1.591722583,1.808082479,15.56057357,6.052954561
PRT,49T53,1.516114388,1.295528884,1.243810397,0.285412563,0.778366736,0.421705352,2.759924785,1.580941447
PRT,55T56,0.027047605,0.020872865,0.022189679,0.004598414,0.009043067,0.009282543,0.049237284,0.025471279
PRT,58T60,0.029657762,0.018511349,0.024331036,0.004078158,0.005459522,0.004835374,0.053988798,0.022589507
PRT,62T63,0.488421489,0.093387347,0.400697817,0.020573777,0.119250969,0.032127793,0.889119306,0.113961124
PRT,64T66,0.032224133,0.036532327,0.026436469,0.008048285,0.020833145,0.017679498,0.058660602,0.044580612
PRT,69T82,0.230868511,0.185447844,0.189403027,0.040855241,0.492966897,0.218156234,0.420271538,0.226303085
PRT,86T88,0.006816226,0.005490132,0.005591988,0.001209508,0.006051379,0.003734893,0.012408214,0.00669964
PRT,90T96,0.011116732,0.008608816,0.009120095,0.001896572,0.006678579,0.004578105,0.020236827,0.010505388
PRT,97T98,0,0,0,0,0,0,0,0
ROU,9,0,2.76E-06,0,6.08E-07,0,0,0,0.000003368
ROU,16,1.357486788,2.809855952,1.113673344,0.61902764,0.017573431,0.041132518,2.471160132,3.428883592
ROU,19,0.007656832,0.017521264,0.006281615,0.003860037,0.000154963,0.001274255,0.013938447,0.021381301
ROU,22,1.847213285,3.157932084,1.515441782,0.69571084,0.373751396,0.478990781,3.362655067,3.853642924
ROU,23,0.046676336,0.042478909,0.038292963,0.009358351,0.019757859,0.102972109,0.084969299,0.05183726
ROU,24,0.57654269,3.313959165,0.472991878,0.730084515,1.020384457,2.460505135,1.049534568,4.04404368
ROU,25,0.117607543,0.254152241,0.096484464,0.05599122,0.512699535,0.77360376,0.214092007,0.310143461
ROU,26,36.00806761,5.157252147,29.54078481,1.1361727,10.31884251,1.27153605,65.54885242,6.293424847
ROU,27,8.175626148,32.44602459,6.707230596,7.148048286,1.283774725,4.689098184,14.88285674,39.59407288
ROU,28,1.276085531,2.384772069,1.046892282,0.525379183,0.432717905,3.611681984,2.322977813,2.910151252
ROU,29,0.088717545,0.422836648,0.072783298,0.093153378,0.026736952,0.023498835,0.161500843,0.515990026
ROU,30,0.002222727,0.00083033,0.001823511,0.000182927,0.003419575,0.000575348,0.004046238,0.001013257
ROU,61,0.020926232,0.016163368,0.017167745,0.003560884,0.001156309,0.000401396,0.038093977,0.019724252
ROU,68,8.06E-05,9.13E-05,6.61E-05,2.01E-05,0.000218523,2.44E-05,0.0001467,0.0001114
ROU,84,0,0,0,0,0,0,0,0
ROU,85,0,0,0,0,0,0,0,0
ROU,01T03,0.003999249,0.013911809,0.003280958,0.003064853,0,0,0.007280207,0.016976662
ROU,05T06,8.84E-07,1.21E-06,7.25E-07,2.66E-07,0,0,0.000001609,0.000001476
ROU,07T08,0.012893976,0.079742504,0.010578134,0.017567738,0,0,0.02347211,0.097310242
ROU,10T12,0.002473587,0.005944102,0.002029315,0.00130952,0.000252946,0.000181326,0.004502902,0.007253622
ROU,13T15,0.436982047,0.474008372,0.358497233,0.104426807,0.071715484,0.027826905,0.79547928,0.578435179
ROU,17T18,0.012967767,0.019929154,0.010638671,0.004390509,0.000836908,0.001696093,0.023606438,0.024319663
ROU,20T21,0.6590815,1.189794195,0.540706183,0.262118594,0.112977034,0.091477385,1.199787683,1.451912789
ROU,31T33,0.246407198,0.246273555,0.202150865,0.054255499,0.079270078,0.03404446,0.448558063,0.300529054
ROU,35T39,0.036949028,0.048898961,0.030312743,0.010772726,0.017867427,0.01062716,0.067261771,0.059671687
ROU,41T43,0,0,0,0,0,0,0,0
ROU,45T47,6.577653507,6.031301652,5.396264218,1.3287309,1.790371241,1.576437973,11.97391773,7.360032552
ROU,49T53,2.349606747,2.624301346,1.927602116,0.578148879,0.444782919,0.397224539,4.277208863,3.202450225
ROU,55T56,0,0,0,0,0,0,0,0
ROU,58T60,0.016547391,0.010819959,0.013575372,0.0023837,1.18E-05,1.46E-06,0.030122763,0.013203659
ROU,62T63,0.066992395,0.044234081,0.054960126,0.009745026,0.213264509,0.063286149,0.121952521,0.053979107
ROU,64T66,0.00793055,0.009567574,0.006506172,0.002107792,0.026983315,0.027154174,0.014436722,0.011675366
ROU,69T82,0.824376381,0.68575877,0.676313029,0.151076653,1.894364981,0.753611988,1.50068941,0.836835423
ROU,86T88,0,0,0,0,0,0,0,0
ROU,90T96,3.85E-06,6.53E-06,3.16E-06,1.44E-06,9.25E-06,7.05E-06,0.00000701,0.00000797
ROU,97T98,0,0,0,0,0,0,0,0
ROW,9,0,8.74E-05,0,1.93E-05,0,0,0,0.0001067
ROW,16,5.613335098,11.59032966,4.605143659,2.553417162,0.29438446,0.665399641,10.21847876,14.14374682
ROW,19,19.91794854,45.51748367,16.34055562,10.02776689,1.049022752,7.977006005,36.25850416,55.54525056
ROW,22,9.946721498,17.00511561,8.160225718,3.746326062,4.078765911,5.227828623,18.10694722,20.75144167
ROW,23,4.985356801,5.20382893,4.089954343,1.146433837,0.556919482,2.885569392,9.075311144,6.350262767
ROW,24,111.0539823,653.8042702,91.10796584,144.0368906,93.29053341,246.6479401,202.1619481,797.8411608
ROW,25,3.484937806,7.572204965,2.859020344,1.668200879,8.798484839,13.28029641,6.34395815,9.240405844
ROW,26,376.1176617,53.95774535,308.5644869,11.88720572,85.70669257,10.58402245,684.6821486,65.84495107
ROW,27,29.49610147,117.0390855,24.19841008,25.78439255,14.00371044,51.13672754,53.69451155,142.8234781
ROW,28,1.808204148,3.387849478,1.48343894,0.746362982,0.738457072,6.03117284,3.291643088,4.13421246
ROW,29,0.135708241,0.642036049,0.11133416,0.141444283,0.287458549,0.252645567,0.247042401,0.783480332
ROW,30,0.028049953,0.061877594,0.023011999,0.013631995,0.005293818,0.008307254,0.051061952,0.075509589
ROW,61,3.252155397,2.511956542,2.668047167,0.553398664,0.090114585,0.031281999,5.920202564,3.065355206
ROW,68,0.143323234,0.164498461,0.11758145,0.036239969,0.194097215,0.021674056,0.260904684,0.20073843
ROW,84,0.00116567,0.00087161,0.000956308,0.000192021,3.15E-07,4.36E-07,0.002121978,0.001063631
ROW,85,0.091474452,0.17178441,0.075045047,0.037845107,3.34E-07,3.78E-08,0.166519499,0.209629517
ROW,01T03,1.378986321,4.652871536,1.131311422,1.025054713,0.0726902,0.055582898,2.510297743,5.677926249
ROW,05T06,18.938932,82.58798294,15.53737682,18.1946139,0.00122501,0.000751634,34.47630882,100.7825968
ROW,07T08,6.46018301,42.70371152,5.299892186,9.407876491,0.689135448,1.921965071,11.7600752,52.11158801
ROW,10T12,0.62524948,1.00217149,0.512950613,0.220784219,0.127685624,0.090413263,1.138200093,1.222955709
ROW,13T15,10.76517277,13.48311018,8.83167783,2.970407741,4.512811533,1.950468137,19.5968506,16.45351792
ROW,17T18,2.250555361,3.445016026,1.846341002,0.758957105,0.476262142,0.945307233,4.096896363,4.203973131
ROW,20T21,133.5113609,240.8655799,109.5318534,53.06409082,18.62605485,15.06410432,243.0432143,293.9296707
ROW,31T33,9.878425713,10.03126463,8.1041963,2.209946051,3.836218283,1.651765111,17.98262201,12.24121068
ROW,35T39,2.213302141,2.929124454,1.815778702,0.645303186,0.067922721,0.040399614,4.029080843,3.57442764
ROW,41T43,0,0,0,0,0,0,0,0
ROW,45T47,58.7353559,91.81096106,48.18610453,20.22648972,18.80250109,23.38168786,106.9214604,112.0374508
ROW,49T53,111.2577559,115.2090407,91.27514038,25.38122301,11.75930123,8.300715832,202.5328963,140.5902637
ROW,55T56,0,0,0,0,0,0,0,0
ROW,58T60,1.174133321,0.758520726,0.963251352,0.167106536,0.000571538,7.55E-05,2.137384673,0.925627262
ROW,62T63,2.893088816,1.910263481,2.373471275,0.420842176,1.592895734,0.472691108,5.266560091,2.331105657
ROW,64T66,4.080045865,4.792937498,3.34724313,1.05591206,1.063315435,1.258738341,7.427288995,5.848849558
ROW,69T82,27.42246469,20.61652159,22.49721194,4.541939844,22.75632706,9.390087579,49.91967663,25.15846143
ROW,86T88,0.035533099,0.067385884,0.029151124,0.014845503,9.05E-07,1.04E-07,0.064684223,0.082231387
ROW,90T96,0.028189892,0.047778557,0.023126805,0.010525894,0.000352976,0.000268871,0.051316697,0.058304451
ROW,97T98,0,0,0,0,0,0,0,0
RUS,9,0.085323279,0.054849662,0.069998664,0.0120837,0.008921149,0.010874446,0.155321943,0.066933362
RUS,16,8.983495802,18.58684672,7.370001613,4.094790642,0.043755058,0.096506037,16.35349742,22.68163736
RUS,19,5.875065702,13.04531516,4.819865746,2.873958948,2.046496969,11.10298398,10.69493145,15.91927411
RUS,22,0.302531678,0.496984498,0.248195024,0.109488581,0.204548283,0.268364679,0.550726702,0.606473079
RUS,23,0.349432846,0.513113703,0.286672437,0.113041939,0.066695844,0.196244441,0.636105283,0.626155642
RUS,24,71.5707453,421.1977423,58.71617463,92.79231702,55.64089246,143.3998356,130.2869199,513.9900593
RUS,25,3.723463264,8.619447051,3.05470508,1.898914413,3.41491762,5.405113993,6.778168344,10.51836146
RUS,26,124.4740221,18.10027787,102.1176794,3.987596688,6.919299568,0.933911893,226.5917015,22.08787456
RUS,27,2.01967724,5.27944119,1.656930091,1.163091658,0.447297651,1.45482117,3.676607331,6.442532848
RUS,28,2.312326983,3.885772972,1.897018039,0.856058429,0.221101213,1.13791281,4.209345022,4.741831401
RUS,29,0.150697734,0.607032139,0.123631443,0.133732717,0.084303552,0.203027923,0.274329177,0.740764856
RUS,30,1.370845806,0.995785164,1.124632996,0.219377274,0.157663663,0.171699487,2.495478802,1.215162438
RUS,61,0.846908552,0.326344309,0.694798276,0.071895553,0.05812038,0.021391455,1.541706828,0.398239862
RUS,68,0.082573087,0.096621246,0.067742425,0.021286223,0.04482097,0.02094402,0.150315512,0.117907469
RUS,84,0,0,0,0,0,0,0,0
RUS,85,0.001155339,0.001201756,0.000947833,0.000264754,0.000438418,0.000330743,0.002103172,0.00146651
RUS,01T03,0.43068809,1.093085342,0.353333712,0.24081307,0.013950992,0.024371875,0.784021802,1.333898412
RUS,05T06,3.556654805,13.56234143,2.917856504,2.987862848,0.200213333,1.236893626,6.474511309,16.55020428
RUS,07T08,1.417311512,6.957956963,1.16275316,1.532878464,0.632800581,1.325080079,2.580064672,8.490835427
RUS,10T12,0.652116108,1.026288664,0.53499182,0.226097373,0.13391874,0.236360987,1.187107928,1.252386037
RUS,13T15,0.129173245,0.162710656,0.105972892,0.035846106,0.020310312,0.028282232,0.235146137,0.198556762
RUS,17T18,10.77981546,16.58938871,8.843690596,3.654739002,0.050891533,0.069052188,19.62350606,20.24412771
RUS,20T21,16.69178307,29.99679038,13.69383043,6.608467719,7.371642253,6.10602956,30.3856135,36.6052581
RUS,31T33,1.74057497,2.084098314,1.427956401,0.459139003,0.179567175,0.186263786,3.168531371,2.543237317
RUS,35T39,0.912839542,0.99110075,0.748887632,0.218345271,0.074960023,0.118580001,1.661727174,1.209446021
RUS,41T43,1.205588531,0.816035361,0.989057001,0.179777345,0.142729037,0.193479689,2.194645532,0.995812706
RUS,45T47,51.94962927,69.80035684,42.61913846,15.37742535,10.25108265,19.57926111,94.56876773,85.17778219
RUS,49T53,34.33899162,33.37228478,28.17148571,7.352108805,2.33597143,2.443954871,62.51047733,40.72439359
RUS,55T56,0.023839869,0.030763365,0.019558074,0.006777349,0.004403098,0.007718744,0.043397943,0.037540714
RUS,58T60,0.494725777,0.316722052,0.405869815,0.069775714,0.000172295,2.13E-05,0.900595592,0.386497766
RUS,62T63,0.437233118,0.259155439,0.35870321,0.057093453,0.912827231,0.295654642,0.795936328,0.316248892
RUS,64T66,0.216561366,0.256019564,0.177665538,0.056402602,0.113407054,0.174052501,0.394226904,0.312422166
RUS,69T82,26.91708319,6.329181823,22.08260024,1.394355637,7.003371393,2.609749062,48.99968343,7.72353746
RUS,86T88,0.009798733,0.010617398,0.008038817,0.002339075,0.002139574,0.002458675,0.01783755,0.012956473
RUS,90T96,0.053332863,0.062653881,0.043753935,0.013803015,0.007112149,0.007535086,0.097086798,0.076456896
RUS,97T98,0,0,0,0,0,0,0,0
SAU,9,0,1.62E-07,0,3.56E-08,0,0,0,1.98E-07
SAU,16,0.000447761,0.000926819,0.00036734,0.000204184,0.000548202,0.001283126,0.000815101,0.001131003
SAU,19,0.970769362,2.221428767,0.79641288,0.489393702,0.023039583,0.189453609,1.767182242,2.710822469
SAU,22,0.178438361,0.305052064,0.146389673,0.067204747,0.019381596,0.024838987,0.324828034,0.372256811
SAU,23,0.01308534,0.011908624,0.010735128,0.002623539,0.007844556,0.040883501,0.023820468,0.014532163
SAU,24,1.600839018,9.526410009,1.313317934,2.098723637,5.106298437,13.41453009,2.914156952,11.62513365
SAU,25,0.006071794,0.013121268,0.004981261,0.002890692,0.046888433,0.070749173,0.011053055,0.01601196
SAU,26,0.004346257,0.000622492,0.003565641,0.000137139,0.087522148,0.010784889,0.007911898,0.000759631
SAU,27,0.075361958,0.299083629,0.061826461,0.065889866,0.341878045,1.248739119,0.137188419,0.364973495
SAU,28,0.021561746,0.040294987,0.017689116,0.00887722,0.020719213,0.172933005,0.039250862,0.049172207
SAU,29,2.74E-05,0.00013061,2.25E-05,2.88E-05,0.000100796,8.86E-05,0.0000499,0.00015941
SAU,30,0,0,0,0,1.22E-06,6.53E-05,0,0
SAU,61,0.650202519,0.534574827,0.533421923,0.117769949,0.024075488,0.011116095,1.183624442,0.652344776
SAU,68,0.000273112,0.000309638,0.000224059,6.82E-05,0.000360747,4.03E-05,0.000497171,0.000377838
SAU,84,0,0,0,0,0,0,0,0
SAU,85,0,0,0,0,0,0,0,0
SAU,01T03,5.79E-05,0.000203698,4.75E-05,4.49E-05,6.84E-07,6.34E-07,0.0001054,0.000248598
SAU,05T06,4.810721649,21.07210063,3.946684798,4.64230656,5.99E-08,3.67E-08,8.757406447,25.71440719
SAU,07T08,0.066341946,0.429721626,0.054426501,0.094670178,2.71E-07,4.08E-07,0.120768447,0.524391804
SAU,10T12,0.000264841,0.00044803,0.000217274,9.87E-05,7.06E-05,4.42E-05,0.000482115,0.00054673
SAU,13T15,0.135349318,0.193908385,0.111039702,0.042719147,0.00062591,0.000843465,0.24638902,0.236627532
SAU,17T18,0.022310725,0.034291965,0.018303574,0.00755472,0.000122324,0.000241886,0.040614299,0.041846685
SAU,20T21,78.07613521,140.9731614,64.05315426,31.05720894,2.044081592,1.658698481,142.1292895,172.0303703
SAU,31T33,0.004070889,0.005264001,0.003339731,0.00115969,0.00136453,0.000586435,0.00741062,0.006423691
SAU,35T39,0,0,0,0,0,0,0,0
SAU,41T43,0.00102142,0.000975813,0.000837966,0.000214977,0.000938517,0.000402961,0.001859386,0.00119079
SAU,45T47,14.15136521,26.27500328,11.60968811,5.788536333,1.235284168,2.606311965,25.76105332,32.06353961
SAU,49T53,7.145387467,10.19480356,5.862029472,2.245974631,0.436788747,0.698658585,13.00741694,12.44077819
SAU,55T56,0,0,0,0,0,0,0,0
SAU,58T60,0.033350505,0.020524103,0.027360538,0.004521579,1.77E-05,2.19E-06,0.060711043,0.025045682
SAU,62T63,0.065594696,0.043311202,0.053813463,0.00954171,0.030693116,0.009108169,0.119408159,0.052852912
SAU,64T66,0.738773895,0.848006086,0.606085305,0.186820682,0.003249883,0.002388572,1.3448592,1.034826768
SAU,69T82,0.060188268,0.046139153,0.049378064,0.010164724,0.053293827,0.021864125,0.109566332,0.056303877
SAU,86T88,0,0,0,0,0,0,0,0
SAU,90T96,1.55E-07,2.62E-07,1.27E-07,5.78E-08,2.60E-09,1.98E-09,0.000000282,3.20E-07
SAU,97T98,0,0,0,0,0,0,0,0
SGP,9,0,0,0,0,0,0,0,0
SGP,16,0.015240867,0.010195667,0.012503509,0.002246165,0.002014556,0.002030302,0.027744376,0.012441832
SGP,19,5.52191419,12.06471419,4.530142539,2.65792684,0.07528653,0.176754975,10.05205673,14.72264103
SGP,22,2.993097029,4.739099876,2.455517364,1.044051318,0.094445504,0.145152077,5.448614393,5.783151194
SGP,23,1.568445284,0.853629456,1.286742325,0.188059543,0.075211113,0.068855888,2.855187609,1.041688999
SGP,24,2.630525603,15.23802719,2.158066121,3.357026185,0.439163521,1.154490192,4.788591724,18.59505338
SGP,25,14.26210537,15.5801066,11.70053862,3.432388273,1.619622352,2.028502588,25.96264399,19.01249487
SGP,26,3837.383331,557.8323955,3148.164363,122.8937273,238.7061781,31.11071232,6985.547694,680.7261228
SGP,27,17.37375754,55.02154015,14.25331785,12.12156592,2.457583359,8.160916437,31.62707539,67.14310607
SGP,28,39.33688687,33.8449387,32.27172651,7.456237217,3.041840411,11.86415233,71.60861338,41.30117592
SGP,29,2.611633972,0.540281851,2.14256755,0.11902724,0.19811237,0.056571131,4.754201522,0.659309091
SGP,30,1.509504389,1.540717557,1.238387597,0.339429056,0.494447149,0.450988047,2.747891986,1.880146613
SGP,61,0.69532041,0.48994042,0.570436349,0.10793673,0.090683296,0.044052108,1.265756759,0.59787715
SGP,68,3.683097309,0.874500752,3.021589112,0.192657611,0.291014463,0.077434639,6.704686421,1.067158363
SGP,84,0.829173898,0.283609938,0.680248881,0.062480922,0.074419826,0.022569456,1.509422779,0.34609086
SGP,85,0.441298507,0.181227337,0.362038429,0.039925438,0.087612908,0.03049066,0.803336936,0.221152775
SGP,01T03,0.006955316,0.003029553,0.005706096,0.000667428,0.002569733,0.001261366,0.012661412,0.003696981
SGP,05T06,0,0,0,0,0,0,0,0
SGP,07T08,0,0,0,0,0,0,0,0
SGP,10T12,0.29892183,0.193946327,0.245233528,0.042727506,0.060815127,0.03351665,0.544155358,0.236673833
SGP,13T15,0.069607055,0.043636993,0.057105176,0.009613484,0.010732737,0.005358496,0.126712231,0.053250477
SGP,17T18,1.135071726,1.221419948,0.931205473,0.269085932,0.030987522,0.046832497,2.066277199,1.49050588
SGP,20T21,72.58661208,126.3018504,59.54958514,27.82503364,16.21909379,13.08172897,132.1361972,154.126884
SGP,31T33,13.16691838,4.095683323,10.80205433,0.902302903,1.693083313,0.538325746,23.96897271,4.997986226
SGP,35T39,0.051477947,0.0485762,0.042232173,0.01070162,0.013448819,0.00542205,0.09371012,0.05927782
SGP,41T43,1.551909518,0.982755886,1.273176489,0.216506848,0.240305662,0.177208432,2.825086007,1.199262734
SGP,45T47,314.078938,83.8908653,257.668321,18.48164647,23.70521203,12.27506688,571.747259,102.3725118
SGP,49T53,194.4758647,53.45248833,159.5467364,11.77589466,13.10130459,3.851974091,354.0226011,65.22838299
SGP,55T56,0.22299172,0.056703123,0.182940959,0.012492029,0.018822054,0.005496442,0.405932679,0.069195152
SGP,58T60,10.48052954,4.036750347,8.598158368,0.889319624,0.971479382,0.372267117,19.07868791,4.926069971
SGP,62T63,8.765616157,4.585992784,7.191254568,1.010320934,1.504729727,0.470754394,15.95687073,5.596313718
SGP,64T66,16.46404047,17.5044846,13.50699188,3.85633996,0.754175647,0.502350941,29.97103235,21.36082456
SGP,69T82,42.6232404,19.37237062,34.96782961,4.267846133,13.60120793,6.255147052,77.59107001,23.64021675
SGP,86T88,0.104067573,0.053106082,0.085376361,0.011699579,0.021642315,0.009056876,0.189443934,0.064805661
SGP,90T96,0.462472017,0.131824439,0.379409039,0.029041692,0.057382227,0.022153598,0.841881056,0.160866131
SGP,97T98,0,0,0,0,0,0,0,0
SVK,9,0,5.36E-07,0,1.18E-07,0,0,0,0.000000654
SVK,16,0.054444121,0.085851387,0.044665603,0.018913561,0.009940232,0.020209156,0.099109724,0.104764948
SVK,19,0.025032997,0.034217569,0.020536908,0.00753833,0.010168295,0.01003119,0.045569905,0.041755899
SVK,22,0.931508405,1.444529199,0.764203445,0.3182382,0.477447909,0.611673987,1.69571185,1.762767399
SVK,23,0.089730182,0.091598903,0.073614058,0.020179772,0.033184166,0.155955694,0.16334424,0.111778675
SVK,24,0.241209479,1.219180443,0.19788669,0.268592556,0.143979723,0.338458752,0.439096169,1.487772999
SVK,25,0.643068808,1.432313941,0.527569473,0.315547108,0.618269273,1.069475054,1.170638281,1.747861049
SVK,26,23.91244127,3.588882884,19.61761152,0.790651812,4.24550464,0.570254326,43.53005279,4.379534696
SVK,27,6.151729635,22.64510779,5.046839041,4.988849203,1.161534752,4.046237655,11.19856868,27.63395699
SVK,28,1.291837478,2.386545139,1.059815078,0.525769801,0.343536398,2.528084555,2.351652556,2.91231494
SVK,29,2.394037438,10.69118353,1.964052766,2.355330032,0.39927133,0.503654555,4.358090204,13.04651356
SVK,30,0.012034548,0.021368808,0.009873065,0.004707673,0.002805699,0.007633478,0.021907613,0.026076481
SVK,61,0.059411843,0.044458124,0.04874109,0.009794384,0.008587383,0.006496188,0.108152933,0.054252508
SVK,68,0.026032257,0.023418823,0.021356695,0.005159303,0.007153879,0.00655096,0.047388952,0.028578126
SVK,84,0.037157682,0.028695256,0.030483921,0.006321732,0.008863399,0.009691301,0.067641603,0.035016988
SVK,85,0.010834203,0.007349476,0.00888831,0.001619132,0.002903525,0.00170088,0.019722513,0.008968608
SVK,01T03,0.051992863,0.082871672,0.042654607,0.018257112,0.010001535,0.019788552,0.09464747,0.101128784
SVK,05T06,0.002130505,0.004525467,0.001747852,0.000996987,0.000482834,0.001334057,0.003878357,0.005522454
SVK,07T08,0.003601463,0.005795302,0.002954617,0.001276739,0.001283524,0.004854809,0.00655608,0.007072041
SVK,10T12,0.079852147,0.079845237,0.065510183,0.017590371,0.017547625,0.024083267,0.14536233,0.097435608
SVK,13T15,0.110687743,0.114831945,0.090807506,0.025298147,0.043729571,0.022372986,0.201495249,0.140130092
SVK,17T18,0.062870697,0.071051027,0.051578712,0.015652955,0.016924338,0.028777235,0.114449409,0.086703982
SVK,20T21,0.119823316,0.208091628,0.09830227,0.045843798,0.069576632,0.061752545,0.218125586,0.253935426
SVK,31T33,0.619191539,0.688114612,0.507980717,0.151595659,0.085303013,0.111681666,1.127172256,0.839710271
SVK,35T39,0.049405172,0.07629091,0.040531682,0.016807332,0.011196538,0.018112484,0.089936854,0.093098242
SVK,41T43,0.155906726,0.258994239,0.127904866,0.05705794,0.034693831,0.074397475,0.283811592,0.316052179
SVK,45T47,4.124352788,4.339980847,3.383592242,0.95612307,0.855299579,1.148996171,7.50794503,5.296103917
SVK,49T53,0.936771803,1.106962634,0.768521503,0.243870319,0.168264167,0.174934962,1.705293306,1.350832953
SVK,55T56,0.052699865,0.051712182,0.043234627,0.011392495,0.010985834,0.013438207,0.095934492,0.063104677
SVK,58T60,0.04427234,0.033747315,0.03632074,0.00743473,0.002603336,0.002668375,0.08059308,0.041182045
SVK,62T63,0.223477614,0.123263082,0.183339583,0.027155575,0.094367576,0.036566302,0.406817197,0.150418657
SVK,64T66,0.041117313,0.048007687,0.033732377,0.010576373,0.007872827,0.008360304,0.07484969,0.05858406
SVK,69T82,0.767598728,0.837211438,0.629733011,0.184442558,0.255598987,0.19799031,1.397331739,1.021653996
SVK,86T88,0.009137621,0.013412818,0.007496445,0.002954922,0.002007246,0.00284759,0.016634066,0.01636774
SVK,90T96,0.078991725,0.053205448,0.064804298,0.01172147,0.014952274,0.012444066,0.143796023,0.064926918
SVK,97T98,0,0,0,0,0,0,0,0
SVN,9,0,1.72E-08,0,3.78E-09,0,0,0,2.10E-08
SVN,16,0.04832299,0.089955357,0.039643867,0.019817689,0.014515177,0.022824234,0.087966857,0.109773046
SVN,19,0.000155192,0.000269064,0.000127318,5.93E-05,3.07E-05,4.31E-05,0.00028251,0.000328364
SVN,22,0.548572438,0.914957487,0.450045265,0.201570466,0.055891615,0.074167056,0.998617703,1.116527953
SVN,23,0.099297487,0.097395056,0.081463014,0.021456698,0.054984214,0.20652956,0.180760501,0.118851754
SVN,24,0.168402782,0.785347086,0.138156549,0.173016539,0.732847133,1.8156065,0.306559331,0.958363625
SVN,25,0.42116578,0.941923602,0.345521671,0.207511258,0.561946193,1.040470972,0.766687451,1.14943486
SVN,26,3.375094227,1.026115856,2.768905384,0.226059302,0.935794567,0.246268325,6.143999611,1.252175158
SVN,27,2.924914362,10.01623277,2.399580747,2.206634447,0.700095131,2.130163213,5.324495109,12.22286722
SVN,28,0.343550945,0.5769934,0.281846964,0.127115008,0.121523926,0.542331949,0.625397909,0.704108408
SVN,29,0.429743839,1.62263641,0.352559054,0.357476257,0.118295429,0.365506653,0.782302893,1.980112667
SVN,30,0.002527614,0.004064993,0.002073638,0.000895542,0.002183086,0.003542253,0.004601252,0.004960535
SVN,61,0.063063185,0.013000458,0.051736627,0.002864077,0.016989355,0.002571055,0.114799812,0.015864535
SVN,68,0.005026837,0.006429093,0.004123985,0.001416367,0.002435445,0.002212598,0.009150822,0.00784546
SVN,84,0.001105643,0.002176432,0.000907062,0.000479481,0.002343478,0.003681114,0.002012705,0.002655913
SVN,85,0.005986789,0.006491418,0.004911523,0.001430097,0.004834726,0.006076676,0.010898312,0.007921515
SVN,01T03,0.014870461,0.026086552,0.01219963,0.005747019,0.003888955,0.005041873,0.027070091,0.031833571
SVN,05T06,3.09E-05,2.65E-05,2.53E-05,5.85E-06,2.95E-05,2.23E-05,0.0000562,0.00003235
SVN,07T08,0.00096586,0.001372122,0.000792385,0.000302286,0.000387828,0.000714123,0.001758245,0.001674408
SVN,10T12,0.018368235,0.02233867,0.015069181,0.004921339,0.006075142,0.0075941,0.033437416,0.027260009
SVN,13T15,0.017252966,0.021374936,0.014154221,0.004709023,0.005402183,0.004295346,0.031407187,0.026083959
SVN,17T18,0.092853718,0.133485366,0.076176587,0.029407604,0.010086758,0.015600431,0.169030305,0.16289297
SVN,20T21,0.403496552,0.7205173,0.33102595,0.15873416,0.096891659,0.144552188,0.734522502,0.87925146
